id,crop_type,supplier,crop_date,crop_supply,crop_price
37983,RD,D,2022-12-01,0,0
37984,RD,D,2022-12-02,0,0
37985,RD,D,2022-12-03,0,0
37986,RD,D,2022-12-04,0,0
37987,RD,D,2022-12-05,0,0
37988,RD,D,2022-12-06,0,0
37989,RD,D,2022-12-07,0,0
37990,RD,D,2022-12-08,3940,440
37991,RD,D,2022-12-09,0,0
37992,RD,D,2022-12-10,0,0
37993,RD,D,2022-12-11,0,0
37994,RD,D,2022-12-12,0,0
37995,RD,D,2022-12-13,0,0
37996,RD,D,2022-12-14,0,0
37997,RD,D,2022-12-15,4300,645
37998,RD,D,2022-12-16,0,0
37999,RD,D,2022-12-17,0,0
38000,RD,D,2022-12-18,0,0
38001,RD,D,2022-12-19,0,0
38002,RD,D,2022-12-20,0,0
38003,RD,D,2022-12-21,4300,561
38004,RD,D,2022-12-22,0,0
38005,RD,D,2022-12-23,8440,622
38006,RD,D,2022-12-24,0,0
38007,RD,D,2022-12-25,0,0
38008,RD,D,2022-12-26,4140,583
38009,RD,D,2022-12-27,0,0
38010,RD,D,2022-12-28,4300,596
38011,RD,D,2022-12-29,4140,581
38012,RD,D,2022-12-30,8440,611
38013,RD,D,2022-12-31,4140,448
38014,RD,D,2023-01-01,0,0
38015,RD,D,2023-01-02,0,0
38016,RD,D,2023-01-03,4300,465
38017,RD,D,2023-01-04,8440,508
38018,RD,D,2023-01-05,8440,460
38019,RD,D,2023-01-06,8440,468
38020,RD,D,2023-01-07,4140,413
38021,RD,D,2023-01-08,0,0
38022,RD,D,2023-01-09,4140,386
38023,RD,D,2023-01-10,4140,438
38024,RD,D,2023-01-11,4140,459
38025,RD,D,2023-01-12,4300,450
38026,RD,D,2023-01-13,4300,440
38027,RD,D,2023-01-14,4120,395
38028,RD,D,2023-01-15,0,0
38029,RD,D,2023-01-16,0,0
38030,RD,D,2023-01-17,4300,390
38031,RD,D,2023-01-18,4140,403
38032,RD,D,2023-01-19,4300,455
38033,RD,D,2023-01-20,4220,427
38034,RD,D,2023-01-21,0,0
38035,RD,D,2023-01-22,0,0
38036,RD,D,2023-01-23,0,0
38037,RD,D,2023-01-24,0,0
38038,RD,D,2023-01-25,0,0
38039,RD,D,2023-01-26,0,0
38040,RD,D,2023-01-27,4300,425
38041,RD,D,2023-01-28,0,0
38042,RD,D,2023-01-29,0,0
38043,RD,D,2023-01-30,0,0
38044,RD,D,2023-01-31,0,0
38045,RD,D,2023-02-01,0,0
38046,RD,D,2023-02-02,0,0
38047,RD,D,2023-02-03,0,0
38048,RD,D,2023-02-04,0,0
38049,RD,D,2023-02-05,0,0
38050,RD,D,2023-02-06,0,0
38051,RD,D,2023-02-07,0,0
38052,RD,D,2023-02-08,0,0
38053,RD,D,2023-02-09,0,0
38054,RD,D,2023-02-10,0,0
38055,RD,D,2023-02-11,0,0
38056,RD,D,2023-02-12,0,0
38057,RD,D,2023-02-13,0,0
38058,RD,D,2023-02-14,0,0
38059,RD,D,2023-02-15,0,0
38060,RD,D,2023-02-16,0,0
38061,RD,D,2023-02-17,0,0
38062,RD,D,2023-02-18,4300,650
38063,RD,D,2023-02-19,0,0
38064,RD,D,2023-02-20,0,0
38065,RD,D,2023-02-21,0,0
38066,RD,D,2023-02-22,0,0
38067,RD,D,2023-02-23,0,0
38068,RD,D,2023-02-24,0,0
38069,RD,D,2023-02-25,0,0
38070,RD,D,2023-02-26,0,0
38071,RD,D,2023-02-27,0,0
38072,RD,D,2023-02-28,0,0
38073,RD,D,2023-03-01,0,0
38074,RD,D,2023-03-02,8600,537
38075,RD,D,2023-03-03,4300,642
38076,RD,D,2019-01-01,0,0
38077,RD,D,2019-01-02,0,0
38078,RD,D,2019-01-03,25220,396
38079,RD,D,2019-01-04,24180,445
38080,RD,D,2019-01-05,37120,408
38081,RD,D,2019-01-06,0,0
38082,RD,D,2019-01-07,37100,339
38083,RD,D,2019-01-08,45040,322
38084,RD,D,2019-01-09,27460,298
38085,RD,D,2019-01-10,27920,298
38086,RD,D,2019-01-11,23640,291
38087,RD,D,2019-01-12,21500,310
38088,RD,D,2019-01-13,0,0
38089,RD,D,2019-01-14,17200,283
38090,RD,D,2019-01-15,21500,323
38091,RD,D,2019-01-16,25800,325
38092,RD,D,2019-01-17,21500,300
38093,RD,D,2019-01-18,17200,298
38094,RD,D,2019-01-19,17200,330
38095,RD,D,2019-01-20,0,0
38096,RD,D,2019-01-21,23140,333
38097,RD,D,2019-01-22,21160,342
38098,RD,D,2019-01-23,39040,371
38099,RD,D,2019-01-24,30080,391
38100,RD,D,2019-01-25,28680,419
38101,RD,D,2019-01-26,31780,382
38102,RD,D,2019-01-27,0,0
38103,RD,D,2019-01-28,25800,358
38104,RD,D,2019-01-29,14540,356
38105,RD,D,2019-01-30,19340,371
38106,RD,D,2019-01-31,12900,434
38107,RD,D,2019-02-01,44660,425
38108,RD,D,2019-02-02,35460,395
38109,RD,D,2019-02-03,0,0
38110,RD,D,2019-02-04,0,0
38111,RD,D,2019-02-05,0,0
38112,RD,D,2019-02-06,0,0
38113,RD,D,2019-02-07,0,0
38114,RD,D,2019-02-08,12880,352
38115,RD,D,2019-02-09,8580,404
38116,RD,D,2019-02-10,0,0
38117,RD,D,2019-02-11,19340,440
38118,RD,D,2019-02-12,17200,441
38119,RD,D,2019-02-13,25800,450
38120,RD,D,2019-02-14,31760,407
38121,RD,D,2019-02-15,38040,362
38122,RD,D,2019-02-16,34200,360
38123,RD,D,2019-02-17,0,0
38124,RD,D,2019-02-18,42360,345
38125,RD,D,2019-02-19,27460,366
38126,RD,D,2019-02-20,25780,366
38127,RD,D,2019-02-21,21480,335
38128,RD,D,2019-02-22,25780,373
38129,RD,D,2019-02-23,19340,402
38130,RD,D,2019-02-24,0,0
38131,RD,D,2019-02-25,25780,392
38132,RD,D,2019-02-26,39300,389
38133,RD,D,2019-02-27,26660,387
38134,RD,D,2019-02-28,34260,362
38135,RD,D,2019-03-01,26100,386
38136,RD,D,2019-03-02,26000,365
38137,RD,D,2019-03-03,0,0
38138,RD,D,2019-03-04,36700,395
38139,RD,D,2019-03-05,35740,382
38140,RD,D,2019-03-06,26650,442
38141,RD,D,2019-03-07,25760,407
38142,RD,D,2019-03-08,16740,341
38143,RD,D,2019-03-09,37960,361
38144,RD,D,2019-03-10,0,0
38145,RD,D,2019-03-11,30840,376
38146,RD,D,2019-03-12,19660,384
38147,RD,D,2019-03-13,16720,380
38148,RD,D,2019-03-14,12420,386
38149,RD,D,2019-03-15,22360,398
38150,RD,D,2019-03-16,22840,366
38151,RD,D,2019-03-17,0,0
38152,RD,D,2019-03-18,34480,348
38153,RD,D,2019-03-19,44340,341
38154,RD,D,2019-03-20,36660,343
38155,RD,D,2019-03-21,35000,287
38156,RD,D,2019-03-22,22940,283
38157,RD,D,2019-03-23,4300,275
38158,RD,D,2019-03-24,0,0
38159,RD,D,2019-03-25,25180,310
38160,RD,D,2019-03-26,16300,346
38161,RD,D,2019-03-27,28920,331
38162,RD,D,2019-03-28,34280,339
38163,RD,D,2019-03-29,37180,351
38164,RD,D,2019-03-30,18860,326
38165,RD,D,2019-03-31,0,0
38166,RD,D,2019-04-01,33180,364
38167,RD,D,2019-04-02,21500,387
38168,RD,D,2019-04-03,20140,368
38169,RD,D,2019-04-04,36280,337
38170,RD,D,2019-04-05,43860,321
38171,RD,D,2019-04-06,29180,319
38172,RD,D,2019-04-07,0,0
38173,RD,D,2019-04-08,36180,275
38174,RD,D,2019-04-09,31760,303
38175,RD,D,2019-04-10,8120,342
38176,RD,D,2019-04-11,12420,330
38177,RD,D,2019-04-12,13490,492
38178,RD,D,2019-04-13,22540,465
38179,RD,D,2019-04-14,0,0
38180,RD,D,2019-04-15,37140,412
38181,RD,D,2019-04-16,32600,375
38182,RD,D,2019-04-17,40240,317
38183,RD,D,2019-04-18,40660,313
38184,RD,D,2019-04-19,13420,382
38185,RD,D,2019-04-20,21860,332
38186,RD,D,2019-04-21,0,0
38187,RD,D,2019-04-22,14060,389
38188,RD,D,2019-04-23,20560,339
38189,RD,D,2019-04-24,14420,382
38190,RD,D,2019-04-25,7520,543
38191,RD,D,2019-04-26,10740,525
38192,RD,D,2019-04-27,7520,564
38193,RD,D,2019-04-28,0,0
38194,RD,D,2019-04-29,11200,555
38195,RD,D,2019-04-30,13240,568
38196,RD,D,2019-05-01,8360,572
38197,RD,D,2019-05-02,20160,522
38198,RD,D,2019-05-03,18200,463
38199,RD,D,2019-05-04,6440,564
38200,RD,D,2019-05-05,0,0
38201,RD,D,2019-05-06,22280,449
38202,RD,D,2019-05-07,7440,434
38203,RD,D,2019-05-08,13600,395
38204,RD,D,2019-05-09,9540,425
38205,RD,D,2019-05-10,9660,408
38206,RD,D,2019-05-11,10740,409
38207,RD,D,2019-05-12,0,0
38208,RD,D,2019-05-13,12880,432
38209,RD,D,2019-05-14,15060,411
38210,RD,D,2019-05-15,12900,398
38211,RD,D,2019-05-16,8600,423
38212,RD,D,2019-05-17,4300,525
38213,RD,D,2019-05-18,24420,407
38214,RD,D,2019-05-19,0,0
38215,RD,D,2019-05-20,16640,425
38216,RD,D,2019-05-21,11820,449
38217,RD,D,2019-05-22,18280,301
38218,RD,D,2019-05-23,10760,358
38219,RD,D,2019-05-24,5360,422
38220,RD,D,2019-05-25,0,0
38221,RD,D,2019-05-26,0,0
38222,RD,D,2019-05-27,0,0
38223,RD,D,2019-05-28,0,0
38224,RD,D,2019-05-29,0,0
38225,RD,D,2019-05-30,7960,434
38226,RD,D,2019-05-31,7960,414
38227,RD,D,2019-06-01,15960,368
38228,RD,D,2019-06-02,0,0
38229,RD,D,2019-06-03,7960,382
38230,RD,D,2019-06-04,7960,369
38231,RD,D,2019-06-05,0,0
38232,RD,D,2019-06-06,0,0
38233,RD,D,2019-06-07,8940,438
38234,RD,D,2019-06-08,7960,466
38235,RD,D,2019-06-09,0,0
38236,RD,D,2019-06-10,7960,514
38237,RD,D,2019-06-11,6960,481
38238,RD,D,2019-06-12,0,0
38239,RD,D,2019-06-13,0,0
38240,RD,D,2019-06-14,0,0
38241,RD,D,2019-06-15,0,0
38242,RD,D,2019-06-16,0,0
38243,RD,D,2019-06-17,0,0
38244,RD,D,2019-06-18,0,0
38245,RD,D,2019-06-19,0,0
38246,RD,D,2019-06-20,0,0
38247,RD,D,2019-06-21,0,0
38248,RD,D,2019-06-22,0,0
38249,RD,D,2019-06-23,0,0
38250,RD,D,2019-06-24,0,0
38251,RD,D,2019-06-25,0,0
38252,RD,D,2019-06-26,0,0
38253,RD,D,2019-06-27,0,0
38254,RD,D,2019-06-28,0,0
38255,RD,D,2019-06-29,0,0
38256,RD,D,2019-06-30,0,0
38257,RD,D,2019-07-01,0,0
38258,RD,D,2019-07-02,0,0
38259,RD,D,2019-07-03,0,0
38260,RD,D,2019-07-04,0,0
38261,RD,D,2019-07-05,0,0
38262,RD,D,2019-07-06,0,0
38263,RD,D,2019-07-07,0,0
38264,RD,D,2019-07-08,0,0
38265,RD,D,2019-07-09,0,0
38266,RD,D,2019-07-10,0,0
38267,RD,D,2019-07-11,0,0
38268,RD,D,2019-07-12,0,0
38269,RD,D,2019-07-13,0,0
38270,RD,D,2019-07-14,0,0
38271,RD,D,2019-07-15,0,0
38272,RD,D,2019-07-16,0,0
38273,RD,D,2019-07-17,0,0
38274,RD,D,2019-07-18,0,0
38275,RD,D,2019-07-19,0,0
38276,RD,D,2019-07-20,0,0
38277,RD,D,2019-07-21,0,0
38278,RD,D,2019-07-22,0,0
38279,RD,D,2019-07-23,0,0
38280,RD,D,2019-07-24,0,0
38281,RD,D,2019-07-25,0,0
38282,RD,D,2019-07-26,0,0
38283,RD,D,2019-07-27,0,0
38284,RD,D,2019-07-28,0,0
38285,RD,D,2019-07-29,0,0
38286,RD,D,2019-07-30,0,0
38287,RD,D,2019-07-31,0,0
38288,RD,D,2019-08-01,0,0
38289,RD,D,2019-08-02,0,0
38290,RD,D,2019-08-03,0,0
38291,RD,D,2019-08-04,0,0
38292,RD,D,2019-08-05,0,0
38293,RD,D,2019-08-06,0,0
38294,RD,D,2019-08-07,0,0
38295,RD,D,2019-08-08,0,0
38296,RD,D,2019-08-09,0,0
38297,RD,D,2019-08-10,0,0
38298,RD,D,2019-08-11,0,0
38299,RD,D,2019-08-12,0,0
38300,RD,D,2019-08-13,0,0
38301,RD,D,2019-08-14,0,0
38302,RD,D,2019-08-15,0,0
38303,RD,D,2019-08-16,0,0
38304,RD,D,2019-08-17,0,0
38305,RD,D,2019-08-18,0,0
38306,RD,D,2019-08-19,0,0
38307,RD,D,2019-08-20,0,0
38308,RD,D,2019-08-21,0,0
38309,RD,D,2019-08-22,0,0
38310,RD,D,2019-08-23,0,0
38311,RD,D,2019-08-24,0,0
38312,RD,D,2019-08-25,0,0
38313,RD,D,2019-08-26,0,0
38314,RD,D,2019-08-27,0,0
38315,RD,D,2019-08-28,0,0
38316,RD,D,2019-08-29,0,0
38317,RD,D,2019-08-30,0,0
38318,RD,D,2019-08-31,0,0
38319,RD,D,2019-09-01,0,0
38320,RD,D,2019-09-02,0,0
38321,RD,D,2019-09-03,0,0
38322,RD,D,2019-09-04,0,0
38323,RD,D,2019-09-05,0,0
38324,RD,D,2019-09-06,0,0
38325,RD,D,2019-09-07,0,0
38326,RD,D,2019-09-08,0,0
38327,RD,D,2019-09-09,0,0
38328,RD,D,2019-09-10,0,0
38329,RD,D,2019-09-11,0,0
38330,RD,D,2019-09-12,0,0
38331,RD,D,2019-09-13,0,0
38332,RD,D,2019-09-14,0,0
38333,RD,D,2019-09-15,0,0
38334,RD,D,2019-09-16,0,0
38335,RD,D,2019-09-17,0,0
38336,RD,D,2019-09-18,0,0
38337,RD,D,2019-09-19,0,0
38338,RD,D,2019-09-20,0,0
38339,RD,D,2019-09-21,0,0
38340,RD,D,2019-09-22,0,0
38341,RD,D,2019-09-23,0,0
38342,RD,D,2019-09-24,0,0
38343,RD,D,2019-09-25,0,0
38344,RD,D,2019-09-26,0,0
38345,RD,D,2019-09-27,0,0
38346,RD,D,2019-09-28,0,0
38347,RD,D,2019-09-29,0,0
38348,RD,D,2019-09-30,0,0
38349,RD,D,2019-10-01,0,0
38350,RD,D,2019-10-02,0,0
38351,RD,D,2019-10-03,0,0
38352,RD,D,2019-10-04,0,0
38353,RD,D,2019-10-05,0,0
38354,RD,D,2019-10-06,0,0
38355,RD,D,2019-10-07,0,0
38356,RD,D,2019-10-08,0,0
38357,RD,D,2019-10-09,0,0
38358,RD,D,2019-10-10,0,0
38359,RD,D,2019-10-11,0,0
38360,RD,D,2019-10-12,0,0
38361,RD,D,2019-10-13,0,0
38362,RD,D,2019-10-14,0,0
38363,RD,D,2019-10-15,0,0
38364,RD,D,2019-10-16,0,0
38365,RD,D,2019-10-17,0,0
38366,RD,D,2019-10-18,0,0
38367,RD,D,2019-10-19,0,0
38368,RD,D,2019-10-20,0,0
38369,RD,D,2019-10-21,0,0
38370,RD,D,2019-10-22,0,0
38371,RD,D,2019-10-23,0,0
38372,RD,D,2019-10-24,0,0
38373,RD,D,2019-10-25,0,0
38374,RD,D,2019-10-26,0,0
38375,RD,D,2019-10-27,0,0
38376,RD,D,2019-10-28,0,0
38377,RD,D,2019-10-29,0,0
38378,RD,D,2019-10-30,0,0
38379,RD,D,2019-10-31,0,0
38380,RD,D,2019-11-01,0,0
38381,RD,D,2019-11-02,0,0
38382,RD,D,2019-11-03,0,0
38383,RD,D,2019-11-04,0,0
38384,RD,D,2019-11-05,0,0
38385,RD,D,2019-11-06,0,0
38386,RD,D,2019-11-07,0,0
38387,RD,D,2019-11-08,0,0
38388,RD,D,2019-11-09,0,0
38389,RD,D,2019-11-10,0,0
38390,RD,D,2019-11-11,0,0
38391,RD,D,2019-11-12,0,0
38392,RD,D,2019-11-13,0,0
38393,RD,D,2019-11-14,0,0
38394,RD,D,2019-11-15,0,0
38395,RD,D,2019-11-16,0,0
38396,RD,D,2019-11-17,0,0
38397,RD,D,2019-11-18,0,0
38398,RD,D,2019-11-19,0,0
38399,RD,D,2019-11-20,0,0
38400,RD,D,2019-11-21,0,0
38401,RD,D,2019-11-22,0,0
38402,RD,D,2019-11-23,0,0
38403,RD,D,2019-11-24,0,0
38404,RD,D,2019-11-25,0,0
38405,RD,D,2019-11-26,0,0
38406,RD,D,2019-11-27,0,0
38407,RD,D,2019-11-28,0,0
38408,RD,D,2019-11-29,0,0
38409,RD,D,2019-11-30,0,0
38410,RD,D,2019-12-01,0,0
38411,RD,D,2019-12-02,0,0
38412,RD,D,2019-12-03,0,0
38413,RD,D,2019-12-04,0,0
38414,RD,D,2019-12-05,0,0
38415,RD,D,2019-12-06,0,0
38416,RD,D,2019-12-07,0,0
38417,RD,D,2019-12-08,0,0
38418,RD,D,2019-12-09,0,0
38419,RD,D,2019-12-10,0,0
38420,RD,D,2019-12-11,0,0
38421,RD,D,2019-12-12,0,0
38422,RD,D,2019-12-13,0,0
38423,RD,D,2019-12-14,0,0
38424,RD,D,2019-12-15,0,0
38425,RD,D,2019-12-16,0,0
38426,RD,D,2019-12-17,0,0
38427,RD,D,2019-12-18,0,0
38428,RD,D,2019-12-19,0,0
38429,RD,D,2019-12-20,7960,1440
38430,RD,D,2019-12-21,0,0
38431,RD,D,2019-12-22,0,0
38432,RD,D,2019-12-23,7960,826
38433,RD,D,2019-12-24,15960,1311
38434,RD,D,2019-12-25,0,0
38435,RD,D,2019-12-26,12320,1078
38436,RD,D,2019-12-27,7980,1094
38437,RD,D,2019-12-28,6960,1102
38438,RD,D,2019-12-29,0,0
38439,RD,D,2019-12-30,7960,1151
38440,RD,D,2019-12-31,0,0
38441,RD,D,2020-01-01,0,0
38442,RD,D,2020-01-02,0,0
38443,RD,D,2020-01-03,7960,1506
38444,RD,D,2020-01-04,4300,1630
38445,RD,D,2020-01-05,0,0
38446,RD,D,2020-01-06,10500,1335
38447,RD,D,2020-01-07,14320,1239
38448,RD,D,2020-01-08,11820,1106
38449,RD,D,2020-01-09,10120,1003
38450,RD,D,2020-01-10,12420,922
38451,RD,D,2020-01-11,8600,1053
38452,RD,D,2020-01-12,0,0
38453,RD,D,2020-01-13,25240,955
38454,RD,D,2020-01-14,24920,971
38455,RD,D,2020-01-15,12420,1094
38456,RD,D,2020-01-16,11800,979
38457,RD,D,2020-01-17,12280,903
38458,RD,D,2020-01-18,11800,847
38459,RD,D,2020-01-19,0,0
38460,RD,D,2020-01-20,20300,774
38461,RD,D,2020-01-21,17200,801
38462,RD,D,2020-01-22,8120,1020
38463,RD,D,2020-01-23,14420,915
38464,RD,D,2020-01-24,0,0
38465,RD,D,2020-01-25,0,0
38466,RD,D,2020-01-26,0,0
38467,RD,D,2020-01-27,0,0
38468,RD,D,2020-01-28,12280,879
38469,RD,D,2020-01-29,9680,785
38470,RD,D,2020-01-30,10760,634
38471,RD,D,2020-01-31,29500,632
38472,RD,D,2020-02-01,12900,630
38473,RD,D,2020-02-02,0,0
38474,RD,D,2020-02-03,18280,640
38475,RD,D,2020-02-04,34980,503
38476,RD,D,2020-02-05,20880,460
38477,RD,D,2020-02-06,15640,449
38478,RD,D,2020-02-07,14580,506
38479,RD,D,2020-02-08,20420,473
38480,RD,D,2020-02-09,0,0
38481,RD,D,2020-02-10,13980,494
38482,RD,D,2020-02-11,18280,694
38483,RD,D,2020-02-12,30560,563
38484,RD,D,2020-02-13,12900,562
38485,RD,D,2020-02-14,17200,516
38486,RD,D,2020-02-15,16120,501
38487,RD,D,2020-02-16,0,0
38488,RD,D,2020-02-17,21960,557
38489,RD,D,2020-02-18,12900,585
38490,RD,D,2020-02-19,21960,560
38491,RD,D,2020-02-20,20880,510
38492,RD,D,2020-02-21,22420,542
38493,RD,D,2020-02-22,39620,420
38494,RD,D,2020-02-23,0,0
38495,RD,D,2020-02-24,11820,401
38496,RD,D,2020-02-25,28440,415
38497,RD,D,2020-02-26,7980,428
38498,RD,D,2020-02-27,7440,384
38499,RD,D,2020-02-28,13660,429
38500,RD,D,2020-02-29,4300,484
38501,RD,D,2020-03-01,0,0
38502,RD,D,2020-03-02,14580,478
38503,RD,D,2020-03-03,2100,598
38504,RD,D,2020-03-04,10120,529
38505,RD,D,2020-03-05,4300,415
38506,RD,D,2020-03-06,27220,444
38507,RD,D,2020-03-07,8480,436
38508,RD,D,2020-03-08,0,0
38509,RD,D,2020-03-09,17080,421
38510,RD,D,2020-03-10,17100,460
38511,RD,D,2020-03-11,10740,494
38512,RD,D,2020-03-12,12580,455
38513,RD,D,2020-03-13,20120,437
38514,RD,D,2020-03-14,14620,392
38515,RD,D,2020-03-15,0,0
38516,RD,D,2020-03-16,0,0
38517,RD,D,2020-03-17,0,0
38518,RD,D,2020-03-18,16940,374
38519,RD,D,2020-03-19,21500,310
38520,RD,D,2020-03-20,7520,396
38521,RD,D,2020-03-21,16140,449
38522,RD,D,2020-03-22,0,0
38523,RD,D,2020-03-23,0,0
38524,RD,D,2020-03-24,18720,517
38525,RD,D,2020-03-25,18240,579
38526,RD,D,2020-03-26,16440,532
38527,RD,D,2020-03-27,20700,460
38528,RD,D,2020-03-28,18380,432
38529,RD,D,2020-03-29,0,0
38530,RD,D,2020-03-30,11180,402
38531,RD,D,2020-03-31,16480,404
38532,RD,D,2020-04-01,12420,481
38533,RD,D,2020-04-02,18380,385
38534,RD,D,2020-04-03,23780,372
38535,RD,D,2020-04-04,15060,359
38536,RD,D,2020-04-05,0,0
38537,RD,D,2020-04-06,12420,273
38538,RD,D,2020-04-07,12900,305
38539,RD,D,2020-04-08,7540,346
38540,RD,D,2020-04-09,7520,314
38541,RD,D,2020-04-10,0,0
38542,RD,D,2020-04-11,0,0
38543,RD,D,2020-04-12,0,0
38544,RD,D,2020-04-13,0,0
38545,RD,D,2020-04-14,6460,637
38546,RD,D,2020-04-15,7660,575
38547,RD,D,2020-04-16,4300,60
38548,RD,D,2020-04-17,4300,275
38549,RD,D,2020-04-18,3220,510
38550,RD,D,2020-04-19,0,0
38551,RD,D,2020-04-20,0,0
38552,RD,D,2020-04-21,0,0
38553,RD,D,2020-04-22,2140,570
38554,RD,D,2020-04-23,7540,453
38555,RD,D,2020-04-24,4300,570
38556,RD,D,2020-04-25,3220,584
38557,RD,D,2020-04-26,0,0
38558,RD,D,2020-04-27,0,0
38559,RD,D,2020-04-28,0,0
38560,RD,D,2020-04-29,8120,447
38561,RD,D,2020-04-30,8120,409
38562,RD,D,2020-05-01,0,0
38563,RD,D,2020-05-02,8120,472
38564,RD,D,2020-05-03,0,0
38565,RD,D,2020-05-04,3820,512
38566,RD,D,2020-05-05,5740,533
38567,RD,D,2020-05-06,10160,469
38568,RD,D,2020-05-07,2140,575
38569,RD,D,2020-05-08,2140,560
38570,RD,D,2020-05-09,3220,465
38571,RD,D,2020-05-10,0,0
38572,RD,D,2020-05-11,3220,402
38573,RD,D,2020-05-12,14400,453
38574,RD,D,2020-05-13,2140,510
38575,RD,D,2020-05-14,2140,473
38576,RD,D,2020-05-15,4300,430
38577,RD,D,2020-05-16,2140,528
38578,RD,D,2020-05-17,0,0
38579,RD,D,2020-05-18,0,0
38580,RD,D,2020-05-19,0,0
38581,RD,D,2020-05-20,0,0
38582,RD,D,2020-05-21,3980,251
38583,RD,D,2020-05-22,3980,200
38584,RD,D,2020-05-23,0,0
38585,RD,D,2020-05-24,0,0
38586,RD,D,2020-05-25,0,0
38587,RD,D,2020-05-26,4300,542
38588,RD,D,2020-05-27,3220,530
38589,RD,D,2020-05-28,0,0
38590,RD,D,2020-05-29,0,0
38591,RD,D,2020-05-30,0,0
38592,RD,D,2020-05-31,0,0
38593,RD,D,2020-06-01,0,0
38594,RD,D,2020-06-02,0,0
38595,RD,D,2020-06-03,0,0
38596,RD,D,2020-06-04,0,0
38597,RD,D,2020-06-05,0,0
38598,RD,D,2020-06-06,0,0
38599,RD,D,2020-06-07,0,0
38600,RD,D,2020-06-08,4300,471
38601,RD,D,2020-06-09,0,0
38602,RD,D,2020-06-10,4300,415
38603,RD,D,2020-06-11,0,0
38604,RD,D,2020-06-12,0,0
38605,RD,D,2020-06-13,0,0
38606,RD,D,2020-06-14,0,0
38607,RD,D,2020-06-15,0,0
38608,RD,D,2020-06-16,0,0
38609,RD,D,2020-06-17,0,0
38610,RD,D,2020-06-18,0,0
38611,RD,D,2020-06-19,0,0
38612,RD,D,2020-06-20,0,0
38613,RD,D,2020-06-21,0,0
38614,RD,D,2020-06-22,0,0
38615,RD,D,2020-06-23,0,0
38616,RD,D,2020-06-24,0,0
38617,RD,D,2020-06-25,0,0
38618,RD,D,2020-06-26,0,0
38619,RD,D,2020-06-27,0,0
38620,RD,D,2020-06-28,0,0
38621,RD,D,2020-06-29,0,0
38622,RD,D,2020-06-30,0,0
38623,RD,D,2020-07-01,0,0
38624,RD,D,2020-07-02,0,0
38625,RD,D,2020-07-03,0,0
38626,RD,D,2020-07-04,0,0
38627,RD,D,2020-07-05,0,0
38628,RD,D,2020-07-06,0,0
38629,RD,D,2020-07-07,0,0
38630,RD,D,2020-07-08,0,0
38631,RD,D,2020-07-09,0,0
38632,RD,D,2020-07-10,0,0
38633,RD,D,2020-07-11,0,0
38634,RD,D,2020-07-12,0,0
38635,RD,D,2020-07-13,0,0
38636,RD,D,2020-07-14,0,0
38637,RD,D,2020-07-15,0,0
38638,RD,D,2020-07-16,0,0
38639,RD,D,2020-07-17,0,0
38640,RD,D,2020-07-18,0,0
38641,RD,D,2020-07-19,0,0
38642,RD,D,2020-07-20,0,0
38643,RD,D,2020-07-21,0,0
38644,RD,D,2020-07-22,0,0
38645,RD,D,2020-07-23,0,0
38646,RD,D,2020-07-24,0,0
38647,RD,D,2020-07-25,0,0
38648,RD,D,2020-07-26,0,0
38649,RD,D,2020-07-27,0,0
38650,RD,D,2020-07-28,0,0
38651,RD,D,2020-07-29,0,0
38652,RD,D,2020-07-30,0,0
38653,RD,D,2020-07-31,0,0
38654,RD,D,2020-08-01,0,0
38655,RD,D,2020-08-02,0,0
38656,RD,D,2020-08-03,0,0
38657,RD,D,2020-08-04,0,0
38658,RD,D,2020-08-05,0,0
38659,RD,D,2020-08-06,0,0
38660,RD,D,2020-08-07,0,0
38661,RD,D,2020-08-08,0,0
38662,RD,D,2020-08-09,0,0
38663,RD,D,2020-08-10,0,0
38664,RD,D,2020-08-11,0,0
38665,RD,D,2020-08-12,0,0
38666,RD,D,2020-08-13,0,0
38667,RD,D,2020-08-14,0,0
38668,RD,D,2020-08-15,0,0
38669,RD,D,2020-08-16,0,0
38670,RD,D,2020-08-17,0,0
38671,RD,D,2020-08-18,0,0
38672,RD,D,2020-08-19,0,0
38673,RD,D,2020-08-20,0,0
38674,RD,D,2020-08-21,0,0
38675,RD,D,2020-08-22,0,0
38676,RD,D,2020-08-23,0,0
38677,RD,D,2020-08-24,0,0
38678,RD,D,2020-08-25,0,0
38679,RD,D,2020-08-26,0,0
38680,RD,D,2020-08-27,0,0
38681,RD,D,2020-08-28,0,0
38682,RD,D,2020-08-29,0,0
38683,RD,D,2020-08-30,0,0
38684,RD,D,2020-08-31,0,0
38685,RD,D,2020-09-01,0,0
38686,RD,D,2020-09-02,0,0
38687,RD,D,2020-09-03,0,0
38688,RD,D,2020-09-04,0,0
38689,RD,D,2020-09-05,0,0
38690,RD,D,2020-09-06,0,0
38691,RD,D,2020-09-07,0,0
38692,RD,D,2020-09-08,0,0
38693,RD,D,2020-09-09,0,0
38694,RD,D,2020-09-10,0,0
38695,RD,D,2020-09-11,0,0
38696,RD,D,2020-09-12,0,0
38697,RD,D,2020-09-13,0,0
38698,RD,D,2020-09-14,0,0
38699,RD,D,2020-09-15,0,0
38700,RD,D,2020-09-16,0,0
38701,RD,D,2020-09-17,0,0
38702,RD,D,2020-09-18,0,0
